id,userId,movieId,rating,timestamp
165,3,153,3,1084484623
166,3,158,3,1084484425
167,3,161,4,1084484757
168,3,168,3.5,1084484387
169,3,185,3.5,1084484783
170,3,208,3,1084485177
171,3,231,1,1084484689
172,3,260,4,1084484551
173,3,272,5,1084484463
174,3,316,4,1084484637
175,3,318,4.5,1084484559
176,3,329,3,1084484653
177,3,337,2.5,1084485173
178,3,339,4,1084484786
179,3,344,0.5,1084484629
180,3,349,4,1084484618
181,3,356,4,1084484522
182,3,357,4,1084484775
183,3,364,4,1084484658
184,3,367,2.5,1084484760
185,3,377,3.5,1084484621
186,3,380,2.5,1084484567
187,3,434,3.5,1084484764
188,3,442,3,1084485152
189,3,454,4,1084484768
190,3,457,4,1084484528
191,3,466,1,1084484362
192,3,480,4,1084484525
193,3,500,3,1084484692
194,3,527,5,1084484613
195,3,534,4,1084486058
196,3,539,4,1084484773
197,3,552,4,1084485127
198,3,588,4,1084484610
199,3,589,3,1084484579
200,3,590,4.5,1084484531
201,3,592,3,1084484535
202,3,593,1,1084484516
203,3,595,4,1084484626
204,3,596,4,1084484437
205,3,597,3,1084484682
206,3,648,3.5,1084484634
207,3,708,4,1084485136
208,3,780,4,1084484607
209,3,783,3.5,1084484448
210,3,784,1,1084485145
211,3,858,4,1084484680
212,3,953,4,1084485093
213,3,1031,4,1084484947
214,3,1073,3.5,1084484809
215,3,1090,4,1084485102
216,3,1101,4,1084485090
217,3,1196,4,1084484646
218,3,1198,4.5,1084484663
219,3,1210,4,1084484573
220,3,1270,4,1084484666
221,3,1372,3.5,1084484454
222,3,1374,4,1084485043
223,3,1375,4,1084484472
224,3,1377,2.5,1084485073
225,3,1485,4,1084484411
226,3,1544,4,1084484396
227,3,1584,4,1084485077
228,3,1721,4,1084485051
229,3,1873,5,1084486040
230,3,1917,3,1084485057
231,3,1923,2,1084485070
232,3,1957,5,1084486061
233,4,223,4,960485552
234,4,1210,3,960485234
235,4,1272,4,960485281
236,4,1327,3,960485281
237,4,1513,2,960485675
238,4,1833,2,960485234
239,5,10,4,840768638
240,5,47,3,840768897
241,5,110,4,840768763
242,5,150,3,840763914
243,5,153,3,840764018
244,5,161,4,840764183
245,5,165,4,840764017
246,5,185,3,840768638
247,5,208,3,840768639
248,5,231,2,840764099
249,5,253,2,840768638
250,5,288,3,840768763
251,5,292,3,840764183
252,5,296,1,840763915
253,5,316,3,840764099
254,5,318,1,840764183
255,5,329,3,840764183
256,5,339,3,840768638
257,5,344,3,840764017
258,5,349,4,840764017
259,5,356,4,840768763
260,5,364,5,840768897
261,5,380,5,840763915
262,5,410,3,840768897
263,5,434,4,840764183
264,5,454,4,840768763
265,5,457,4,840764099
266,5,480,4,840768763
267,5,588,3,840764017
268,5,590,3,840763914
269,5,592,4,840763913
270,5,593,3,840764099
271,5,595,3,840764099
272,6,590,4,1100062902
273,6,839,5,1100060207
274,6,1556,5,1100060225
275,7,19,3,840385932
276,7,21,5,840385932
277,7,34,4,840385932
278,7,39,3,840385989
279,7,150,5,840385452
280,7,153,3,840385482
281,7,162,5,840385787
282,7,165,3,840385482
283,7,208,4,840385898
284,7,231,3,840385502
285,7,235,5,840386043
286,7,236,3,840386015
287,7,265,4,840386103
288,7,288,3,840385582
289,7,292,4,840385526
290,7,296,5,840385452
291,7,316,1,840385502
292,7,318,5,840385526
293,7,329,3,840385526
294,7,339,2,840385898
295,7,344,4,840385482
296,7,348,4,840386043
297,7,349,4,840385482
298,7,356,5,840385823
299,7,357,4,840386015
300,7,367,3,840385932
301,7,380,2,840385452
302,7,410,4,840385932
303,7,432,3,840385989
304,7,434,3,840385526
305,7,435,2,840385955
306,7,440,4,840385989
307,7,457,3,840385502
308,7,468,4,840386178
309,7,500,4,840385955
310,7,508,4,840385582
311,7,531,5,840386193
312,7,539,3,840385989
313,7,541,5,840386223
314,7,586,3,840385955
315,7,588,4,840385482
316,7,590,4,840385452
317,7,592,3,840385452
318,7,595,3,840385502
319,8,32,4,1553765549
320,8,47,5,1553765552
321,8,260,4,1553765477
322,8,296,4.5,1553765465
323,8,527,4,1553765389
324,8,593,5,1553765397
325,8,608,5,1553765495
326,8,858,4,1553765387
327,8,912,4,1553765478
328,8,1221,3,1553765395
329,8,1732,5,1553765532
330,9,32,4,1139427899
331,9,47,5,1139427377
332,9,50,4,1139427390
333,9,223,4.5,1139427361
334,9,293,4,1142458727
335,9,318,4,1138474434
336,9,353,4.5,1138474457
337,9,471,3.5,1138474137
338,9,1079,5,1142458700
339,9,1089,4.5,1141842608
340,9,1090,5,1141842613
341,9,1129,3.5,1139427482
342,9,1200,4,1139427345
343,9,1215,4,1138474154
344,9,1261,3.5,1138474596
345,9,1500,4.5,1138474066
346,9,1639,3.5,1138474089
347,9,1653,5,1141842597
348,9,1673,4,1138474118
349,9,1748,4,1138474176
350,10,1,2.5,1169265231
351,10,2,2,1208464447
352,10,10,4,1169260936
353,10,19,3,1169264513
354,10,21,2,1169303086
355,10,32,3,1258676251
356,10,34,2,1175614146
357,10,39,1.5,1208464497
358,10,44,3,1169264906
359,10,47,4,1169262246
360,10,48,3.5,1169260535
361,10,50,4,1206379202
362,10,70,3.5,1190332483
363,10,110,4,1194206476
364,10,150,2.5,1169264298
365,10,153,2,1169401183
366,10,158,2.5,1194289825
367,10,160,1.5,1169264635
368,10,165,2.5,1183810526
369,10,170,3.5,1194289656
370,10,180,4,1197926958
371,10,185,1.5,1169401250
372,10,223,4,1208464376
373,10,231,1.5,1175614157
374,10,253,3.5,1280846304
375,10,256,1,1169264971
376,10,260,4,1195350532
377,10,296,4.5,1201821628
378,10,316,3,1169298416
379,10,318,4,1280846249
380,10,344,4,1169264335
381,10,350,3,1194289346
382,10,353,3.5,1169264622
383,10,355,1.5,1169401681
384,10,356,3.5,1169265215
385,10,364,4,1169401199
386,10,367,2.5,1169401219
387,10,370,2,1169299411
388,10,377,3,1194206490
389,10,413,3,1208426732
390,10,420,2,1224839657
391,10,434,2,1194206555
392,10,442,1.5,1208464766
393,10,454,3,1169264410
394,10,455,2.5,1169336382
395,10,457,3,1207671511
396,10,466,3.5,1169261287
397,10,480,3,1169304524
398,10,485,1,1169264802
399,10,500,1.5,1175614153
400,10,509,3,1194207427
401,10,520,3,1200167411
402,10,527,4,1190332046
403,10,539,1.5,1194206544
404,10,541,3.5,1223726458
405,10,586,1.5,1169298341
406,10,588,3,1169298484
407,10,589,4,1169264305
408,10,590,3,1207671584
409,10,592,3.5,1169264292
410,10,593,5,1169262675
411,10,595,3,1175614257
412,10,597,2,1194206516
413,10,648,3.5,1169264329
414,10,673,1.5,1169401709
415,10,733,4.5,1169260842
416,10,736,3.5,1183468046
417,10,743,2.5,1174234267
418,10,762,1,1169401616
419,10,778,3.5,1194207317
420,10,780,3.5,1169863803
421,10,784,1,1169401421
422,10,786,1.5,1169264553
423,10,788,1.5,1169265435
424,10,832,1.5,1169298530
425,10,858,5,1169260817
426,10,919,2.5,1195507486
427,10,920,3,1224839646
428,10,1035,2.5,1208464301
429,10,1036,3,1169298555
430,10,1047,2,1169265045
431,10,1059,2,1169401690
432,10,1079,2,1169401317
433,10,1089,4,1171404566
434,10,1092,3,1169264878
435,10,1097,3.5,1169264377
436,10,1101,2,1202849670
437,10,1196,4.5,1177807334
438,10,1198,3.5,1195350560
439,10,1200,3.5,1201821442
440,10,1206,3,1194376209
441,10,1210,4.5,1206928480
442,10,1214,4,1169262302
443,10,1219,3.5,1194207254
444,10,1220,4,1169264558
445,10,1221,3.5,1169262179
446,10,1240,2.5,1169265305
447,10,1258,4.5,1169264575
448,10,1270,3.5,1169264351
449,10,1288,4,1171404536
450,10,1291,3,1194206574
451,10,1320,3,1427039899
452,10,1333,3,1169401658
453,10,1345,3,1226001731
454,10,1347,3,1194207049
455,10,1356,2,1195507462
456,10,1370,3.5,1169299328
457,10,1377,3,1169264832
458,10,1387,3,1194206699
459,10,1391,1,1169264648
460,10,1407,3,1169265240
461,10,1416,2,1194206161
462,10,1438,2,1169326244
463,10,1485,1.5,1169264640
464,10,1499,1.5,1194289797
465,10,1500,3.5,1258031910
466,10,1515,1.5,1194289412
467,10,1517,3.5,1169260944
468,10,1527,4.5,1169299498
469,10,1544,1,1169298578
470,10,1552,1.5,1169264767
471,10,1556,1.5,1169326795
472,10,1562,1.5,1219260590
473,10,1573,2,1169401362
474,10,1580,3.5,1177807423
475,10,1597,3.5,1194207376
476,10,1608,2,1169401485
477,10,1617,2.5,1194206562
478,10,1639,3,1197926950
479,10,1644,3,1200167182
480,10,1682,1,1169264595
481,10,1687,1.5,1194205889
482,10,1690,2,1169260599
483,10,1693,2.5,1194206096
484,10,1717,2.5,1169303276
485,10,1721,3,1235594891
486,10,1722,3,1170763826
487,10,1729,3.5,1366730036
488,10,1876,1,1169264845
489,10,1882,2,1169326236
490,10,1884,4.5,1195350588
491,10,1894,1.5,1194208020
492,10,1909,2.5,1169260591
493,10,1917,2.5,1206640578
494,10,1923,2.5,1208464294
495,10,1947,2.5,1194207690
496,10,1954,3.5,1169260574
497,10,1961,3.5,1194206620
498,10,1982,3.5,1194206845
499,10,1997,4.5,1169264819
500,10,2000,3,1194207198
501,11,1,3,850085076
502,11,3,3,850085116
503,11,5,3,850085116
504,11,6,3,850085116
505,11,32,3,850085076
506,11,62,4,850085076
507,11,66,2,850085219
508,11,86,5,850085322
509,11,95,1,850085076
510,11,104,2,850085167
511,11,135,3,850085191
512,11,708,4,850085167
513,11,736,3,850085076
514,11,743,3,850085219
515,11,780,5,850085076
516,11,784,1,850085167
517,11,786,3,850085167
518,11,788,5,850085191
519,11,1073,2,850086340
520,11,1356,5,850085292
521,12,31,3,1327271860
522,12,261,3,1327271836
523,12,356,3,1327272049
524,12,661,2,1327271811
525,12,724,4.5,1327271869
526,12,783,3,1327271806
527,12,1022,3,1327271872
528,12,1285,3,1327271823
529,12,1307,3.5,1327272758
530,12,1339,2.5,1327271854
531,12,1371,0.5,1327271845
532,12,1375,1,1327271831
533,12,1513,2,1327271893
534,12,1704,3,1327272054
535,12,1888,4.5,1327272867
536,13,6,5,995949973
537,13,11,3,995950925
538,13,25,3,995950942
539,13,86,3,995950079
540,13,110,5,995949681
541,13,161,4,995949913
542,13,225,4,995950702
543,13,296,2,995949665
544,13,318,5,995949588
545,13,356,5,995949411
546,13,357,3,995950053
547,13,361,3,995949330
548,13,377,3,995949931
549,13,380,4,995951076
550,13,457,4,995949753
551,13,475,4,995950035
552,13,527,4,995949588
553,13,539,4,995949770
554,13,587,4,995950128
555,13,589,5,995949695
556,13,593,4,995949373
557,13,597,3,995951013
558,13,733,3,995950673
559,13,912,4,995950802
560,13,920,4,995950834
561,13,969,4,995950802
562,13,1036,4,995950482
563,13,1088,4,995951091
564,13,1221,4,995949345
565,13,1233,4,995949644
566,13,1240,4,995950482
567,13,1266,2,995949811
568,13,1270,3,995949390
569,13,1271,3,995950053
570,13,1307,4,995950834
571,13,1343,4,995950158
572,13,1370,4,995950128
573,13,1500,3,995949882
574,13,1608,4,995950737
575,13,1610,4,995950498
576,13,1617,3,995949624
577,13,1625,3,995949753
578,13,1674,3,995950565
579,13,1704,5,995949753
580,13,1721,4,995950851
581,13,1722,3,995951186
582,14,437,5,1336852076
583,14,1238,5,1336851757
584,14,1903,5,1336851933
585,15,17,4.5,1289858271
586,15,18,1,1289838723
587,15,39,3,1289858123
588,15,110,1.5,1289858010
589,15,147,4,1289838841
590,15,208,0.5,1289857950
591,15,357,4.5,1289857957
592,15,367,1.5,1289857804
593,15,377,3.5,1289857838
594,15,500,4,1289857820
595,15,587,4,1289858046
596,15,595,1.5,1289857466
597,15,597,4,1289857891
598,15,780,2,1289857674
599,15,909,4,1289857416
600,15,1032,4,1289856888
601,15,1079,4.5,1289840321
602,15,1088,4,1289856388
603,15,1270,3.5,1289855873
604,15,1307,4.5,1289858200
605,15,1416,1,1289838693
606,15,1527,4,1289857924
607,15,1595,0.5,1289839471
608,15,1704,5,1289857909
609,15,1721,4.5,1289857632
610,15,1894,2,1289838711
611,15,1923,3.5,1289858241
612,15,1961,5,1289857688
613,15,1968,4.5,1289858228
614,16,110,1,1517020525
615,16,145,1.5,1517020587
616,16,356,1,1517020477
617,16,527,2,1517020457
618,16,589,1,1517020491
619,16,1036,2,1517020495
620,16,1196,0.5,1517020327
621,16,1197,1,1517020472
622,16,1198,3.5,1517020447
623,16,1265,0.5,1517020508
624,16,1291,3.5,1517020478
625,16,1580,4,1572743186
626,16,1702,1.5,1572743055
627,17,1,4,1027305751
628,17,6,4,1027305836
629,17,25,4,1027304779
630,17,50,5,1027305453
631,17,157,3,1027304797
632,17,260,5,1027304830
633,17,296,5,1027305662
634,17,318,4,1027305563
635,17,480,4,1027304819
636,17,527,5,1027305629
637,17,593,5,1027306158
638,17,750,4,1027305696
639,17,780,4,1027305068
640,17,924,5,1027305846
641,17,1079,4,1027305751
642,17,1136,5,1027305867
643,17,1192,4,1027305730
644,17,1196,5,1027305669
645,17,1197,4,1027305629
646,17,1198,5,1027305470
647,17,1210,5,1027305709
648,17,1262,4,1027305563
649,17,1291,5,1027305709
650,17,1297,5,1027304970
651,17,1393,3,1027304903
652,17,1500,4,1027306158
653,17,1556,2,1027304819
654,17,1580,4,1027305020
655,17,1676,4,1027305020
656,17,1704,5,1027305738
657,17,1753,4,1027304819
658,17,1961,5,1027304846
659,17,1968,4,1027305856
660,17,1997,5,1027305856
661,18,32,3,1252007331
662,18,47,4,1251999088
663,18,50,5,1251998354
664,18,147,3,1251922424
665,18,150,2.5,1251922054
666,18,215,3,1251922571
667,18,260,2,1251998568
668,18,296,4,1251998972
669,18,318,5,1251922941
670,18,345,5,1251921638
671,18,364,5,1251998751
672,18,377,2.5,1251923247
673,18,527,2.5,1252155701
674,18,539,3.5,1251923103
675,18,588,5,1251921706
676,18,589,2,1251998719
677,18,592,4,1251922455
678,18,593,5,1251923034
679,18,595,4,1251922527
680,18,778,5,1251998473
681,18,902,5,1251921128
682,18,910,5,1251923168
683,18,1035,5,1251923215
684,18,1061,3,1251921146
685,18,1073,5,1251998798
686,18,1089,4,1251999152
687,18,1172,5,1252007049
688,18,1193,5,1251998892
689,18,1197,5,1251998550
690,18,1219,5,1251999080
691,18,1230,4,1251922000
692,18,1240,2,1251998730
693,18,1247,5,1251999206
694,18,1258,4.5,1251922966
695,18,1259,5,1251998425
696,18,1270,5,1251922306
697,18,1291,2.5,1251998545
698,18,1405,1,1251922543
699,18,1517,3,1251922236
700,18,1527,3,1251998818
701,18,1641,4.5,1251998766
702,18,1704,3.5,1252007269
703,18,1732,5,1251922716
704,18,1784,5,1251922126
705,18,1894,0.5,1251917516
706,18,1923,2.5,1251923369
707,18,1952,5,1252007213
708,18,1961,5,1251998552
709,19,1,3,974704488
710,19,364,5,974704882
711,19,588,5,974704882
712,19,594,5,974704488
713,19,595,4,974704689
714,19,616,4,974705070
715,19,661,3,974704882
716,19,709,4,974705070
717,19,920,5,974704367
718,19,1022,5,974704603
719,19,1032,5,974704689
720,19,1198,5,974704319
721,19,1201,5,1003302074
722,19,1210,4,974704120
723,19,1214,3,974705516
724,19,1219,5,974705283
725,19,1230,4,974704243
726,19,1270,5,1003302027
727,19,1282,5,974704603
728,19,1333,4,974705516
729,19,1348,5,974705516
730,19,1387,4,974705283
731,19,1405,5,974704689
732,19,1566,5,974705070
733,19,1754,5,1003302056
734,19,1810,3,974704120
735,19,1907,4,974705070
736,20,1,5,1553184230
737,20,32,4,1553187324
738,20,47,4,1553187333
739,20,50,4.5,1553180577
740,20,110,3,1553184216
741,20,150,3.5,1553180857
742,20,260,5,1553180585
743,20,296,5,1553187334
744,20,318,5,1553180573
745,20,356,2,1553184211
746,20,364,4,1553187328
747,20,367,5,1553188046
748,20,380,4,1553187327
749,20,457,4,1553180850
750,20,480,5,1553187335
751,20,500,2,1553188048
752,20,527,5,1553180723
753,20,541,4,1553181208
754,20,588,4,1553188043
755,20,589,5,1553180722
756,20,593,5,1553181214
757,20,608,5,1553187326
758,20,750,3,1553181314
759,20,780,4,1553187331
760,20,858,4.5,1553180579
761,20,903,4,1553181310
762,20,904,5,1553181305
763,20,908,5,1553181308
764,20,911,4,1553184374
765,20,912,5,1553181217
766,20,919,3,1553181311
767,20,1036,5,1553180726
768,20,1079,5,1553184262
769,20,1080,5,1553187767
770,20,1089,3,1553188052
771,20,1136,4,1553184260
772,20,1148,4,1553184264
773,20,1193,5,1553181212
774,20,1196,5,1553180587
775,20,1197,3,1553180838
776,20,1198,5,1553184201
777,20,1203,4,1553181301
778,20,1208,2,1553188038
779,20,1210,5,1553180731
780,20,1213,3,1553181303
781,20,1219,3,1553181306
782,20,1220,5,1553184209
783,20,1221,5,1553181207
784,20,1225,5,1553184332
785,20,1234,5,1553184206
786,20,1240,4,1553180790
787,20,1246,5,1553184203
788,20,1265,5,1553180785
789,20,1270,5,1553180792
790,20,1278,5,1553187397
791,20,1284,4,1553184348
792,20,1291,5,1553184202
793,20,1304,2,1553184219
794,20,1374,1,1553184331
795,20,1387,5,1553184367
796,20,1527,4,1553180796
797,20,1617,5,1553187799
798,20,1663,4,1553184343
799,20,1682,1,1553184291
800,20,1961,3,1553184227
801,21,611,4,900711542
802,21,799,5,900711424
803,21,879,4,900711463
804,21,968,4,900711341
805,21,1105,4,900711424
806,21,1130,5,900711504
807,21,1214,5,900711293
808,21,1219,3,900711293
809,21,1258,5,900711293
810,21,1278,5,900711293
811,21,1321,4,900711341
812,21,1323,2,900711542
813,21,1327,5,900711572
814,21,1328,2,900711542
815,21,1333,3,900711341
816,21,1339,4,900711424
817,21,1342,2,900711463
818,21,1345,5,900711424
819,21,1347,4,900711424
820,21,1350,5,900711424
821,21,1387,5,900711293
822,21,1388,4,900711605
823,21,1407,4,900711341
824,21,1645,3,900711376
825,21,1975,2,900711695
826,21,1976,1,900711695
827,21,1977,2,900711695
828,21,1982,3,900711293
829,21,1991,5,900711504
830,21,1992,4,900711695
831,21,1993,3,900711660
832,21,1994,5,900711463
833,21,1995,5,900711660
834,21,1996,3,900711660
835,21,1997,5,900711293
836,22,260,4,1572225634
837,22,316,3,1614575253
838,22,318,5,1572225472
839,22,471,4,1583618543
840,22,551,4,1583618449
841,22,745,5,1668909890
842,22,1036,3.5,1674334081
843,22,1136,4.5,1582341597
844,22,1148,5,1668909874
845,22,1196,4,1572225607
846,22,1197,4.5,1581474114
847,22,1198,4,1581474108
848,22,1203,4,1581473905
849,22,1394,4.5,1583618516
850,22,1584,4.5,1583618316
851,22,1732,4,1581474165
852,23,1,3,1570189932
853,23,260,3,1570189097
854,23,296,4,1570189924
855,23,318,5,1570189091
856,23,356,4,1570189920
857,23,1196,3,1570189095
858,23,1704,4,1570189972
859,24,1,4,945353745
860,24,34,4,945354032
861,24,65,3,945353646
862,24,260,3,945353633
863,24,333,1,945354118
864,24,364,3,945354009
865,24,586,3,945354042
866,24,588,2,945353745
867,24,595,4,945353745
868,24,745,4,945353745
869,24,837,4,945354017
870,24,1095,4,945354063
871,24,1148,5,945353745
872,24,1198,4,945353620
873,24,1223,3,945353745
874,24,1282,2,945353761
875,24,1587,2,945353633
876,24,1907,4,945353774
877,24,1919,3,945353620
878,24,1959,5,945354104
879,24,1966,5,945353701
880,24,1968,4,945353646
881,25,20,2.5,1641308708
882,25,32,4,1641309245
883,25,110,3.5,1641334460
884,25,173,2,1641309493
885,25,196,3,1641309442
886,25,260,3.5,1641307608
887,25,292,3,1641309343
888,25,296,4,1641307729
889,25,318,3.5,1641307097
890,25,379,2.5,1641309435
891,25,420,3,1641308549
892,25,442,3,1641309403
893,25,457,3.5,1641334437
894,25,480,3.5,1641309273
895,25,517,3,1641308742
896,25,541,4.5,1641309253
897,25,589,3.5,1641309165
898,25,1090,4,1641308512
899,25,1100,3,1641308645
900,25,1198,3.5,1641307545
901,25,1200,4,1641308899
902,25,1222,4,1641307857
903,25,1240,4,1641309159
904,25,1265,4,1641334385
905,25,1270,3.5,1641307573
906,25,1291,3.5,1641307556
907,25,1356,4,1641308331
908,25,1370,3.5,1641308340
909,25,1373,3.5,1641308632
910,25,1375,3.5,1641308634
911,25,1376,3.5,1641308606
912,25,1610,4,1641334485
913,25,1690,4,1641309416
914,25,1704,3.5,1641307134
915,25,1876,3,1641309439
916,25,1917,3,1641309465
917,26,47,5,1584058873
918,26,50,5,1584058733
919,26,296,5,1584058864
920,26,318,5,1584058726
921,26,527,4,1584058730
922,26,593,5,1584058744
923,26,858,5,1584058728
924,26,1089,4.5,1584058881
925,26,1208,3.5,1584058904
926,26,1213,5,1584058746
927,26,1221,4,1584058738
928,26,1617,5,1584058922
929,26,1704,5,1584058887
930,28,1,4,961438127
931,28,2,3,961594981
932,28,3,4,961439278
933,28,5,2,961437647
934,28,6,3,961515642
935,28,7,3,961439170
936,28,8,3,961594849
937,28,10,3,961515863
938,28,11,5,1052148205
939,28,15,2,961514611
940,28,16,3,961517557
941,28,17,4,961513829
942,28,18,3,961682128
943,28,21,4,961438199
944,28,22,3,961518227
945,28,23,2,961682276
946,28,24,3,961436964
947,28,25,3,961517140
948,28,27,2,961518812
949,28,31,3,961518520
950,28,32,5,961514667
951,28,34,5,961438127
952,28,36,3,961516989
953,28,39,4,961438265
954,28,42,2,961515844
955,28,44,2,961516249
956,28,45,3,961438476
957,28,46,2,961514407
958,28,47,4,961681857
959,28,48,3,961437741
960,28,50,5,961681714
961,28,52,3,961438413
962,28,54,1,1027521065
963,28,57,3,961517912
964,28,62,4,961517885
965,28,65,2,961439623
966,28,71,2,961515844
967,28,72,4,961438532
968,28,75,1,1027521022
969,28,78,3,961518581
970,28,81,2,961514568
971,28,86,3,961437096
972,28,88,2,961439433
973,28,89,3,961515928
974,28,92,2,961518731
975,28,94,5,961517421
976,28,95,2,961515958
977,28,101,4,961438199
978,28,104,4,961438762
979,28,107,3,961438502
980,28,110,5,961512475
981,28,111,5,961516639
982,28,112,3,961515844
983,28,118,2,961439170
984,28,119,3,961438609
985,28,122,2,961438911
986,28,125,4,961438413
987,28,135,2,961439433
988,28,141,4,961595919
989,28,144,4,961438662
990,28,145,2,961515844
991,28,147,4,961517665
992,28,150,4,961517162
993,28,151,5,961512525
994,28,153,2,961439358
995,28,155,2,1073681117
996,28,157,4,961512629
997,28,158,2,961681395
998,28,159,2,961518394
999,28,160,1,961515392
1000,28,161,3,961512495
1001,28,162,4,1000734091
1002,28,163,4,961514335
1003,28,165,3,961515958
1004,28,166,3,961438936
1005,28,168,2,961514438
1006,28,170,3,961516154
1007,28,172,3,961515451
1008,28,173,3,961515451
1009,28,174,1,961439623
1010,28,175,4,961518394
1011,28,176,4,961438221
1012,28,179,2,961514335
1013,28,180,4,961438662
1014,28,185,2,961515354
1015,28,188,4,962371905
1016,28,191,2,961518812
1017,28,193,2,961437722
1018,28,196,3,961515354
1019,28,198,3,961514795
1020,28,205,3,961438413
1021,28,207,3,961514438
1022,28,208,2,961516318
1023,28,209,4,961518195
1024,28,210,3,961513509
1025,28,215,4,961513678
1026,28,216,3,961439379
1027,28,218,2,961439052
1028,28,222,4,961514135
1029,28,223,5,961436616
1030,28,224,4,961513997
1031,28,225,2,961518277
1032,28,228,1,961439623
1033,28,230,3,961517975
1034,28,231,3,961439079
1035,28,233,4,961436709
1036,28,235,4,961438151
1037,28,236,3,961438957
1038,28,242,4,961681576
1039,28,247,4,1033148925
1040,28,249,4,961514186
1041,28,251,3.5,1069692910
1042,28,252,3,961439009
1043,28,253,3,961437549
1044,28,257,2,961682276
1045,28,259,3,961682161
1046,28,260,5,961514667
1047,28,261,4,961437526
1048,28,262,4,961681228
1049,28,266,5,961512595
1050,28,267,4,961439405
1051,28,273,2,961518708
1052,28,276,3,961596299
